Video ID,Title,Channel,Channel Subscribers,View Count,Likes,Dislikes,Comment Count,Published Date,Duration
L1CUyrGn4H0,Israeli military launches 'largest incursion' into Gaza,Fox News,10900000,652167,8611,-1,1055,2023-10-26T10:45:02Z,376
7PQEuEHungQ,Israel conducts ground incursion in Gaza tanks roll through border area,Fox News,10900000,262786,1957,-1,N/A,2023-10-27T00:04:23Z,42899
eNjcqTKWiog,Gutfeld: My advice to Jewish Democrats is to 'leave',Fox News,10900000,502004,12452,571,2603,2023-10-25T23:02:40Z,649
IWFgFf7QG8Q,President Biden: This is my warning,Fox News,10900000,185864,3087,-1,2114,2023-10-30T09:00:24Z,143
Q8WVBk51rKE,Jordan's Queen Rania sparks backlash: 'Greatest gaslighting in history',Fox News,10900000,378225,10964,1815,3364,2023-10-30T10:00:17Z,670
u95TbztWz2o,Kayleigh McEnany: Expel these students immediately,Fox News,10900000,235341,6247,-1,1980,2023-10-25T21:00:29Z,394
PPL8TZlelwU,Martha MacCallum: This is the 'stupid group',Fox News,10900000,156930,2982,107,984,2023-10-25T20:00:07Z,303
0xcjtJTZ2RM,College students TORCHED for nationwide anti-Israel walkout: 'Indoctrinated by termites',Fox News,10900000,463722,9306,-1,5405,2023-10-25T22:00:01Z,718
54aB3EXZ35I,'A GOOD NIGHT FOR HAMAS': Jewish leader blasts California city’s anti-Israel resolution,Fox News,10900000,55321,657,-1,530,2023-10-25T19:00:03Z,156
SY9TPOiiIYc,Jewish Democrat pushes back on the 'Squad': 'Not listening' to Biden,Fox News,10900000,359107,7658,131,1751,2023-10-25T18:00:10Z,540
4UNCLEzervk,Son of Hamas hostages delivers emotional plea: 'Just want my parents back',Fox News,10900000,119593,2339,-1,610,2023-10-25T19:30:00Z,545
S5vl09tMp-E,Tom Cotton urges Senate to block nomination of Biden's Israeli ambassador,Fox News,10900000,36962,842,29,231,2023-10-25T17:30:06Z,322
3GaKYGrv_I4,'SIT DOWN!': Hillary Clinton confronted by anti-war heckler,Fox News,10900000,99584,1949,-1,724,2023-10-25T16:30:00Z,92
zfFXTnyXgic,The White House's mixed messaging is playing into Hamas' hands: Rep. Waltz,Fox News,10900000,22387,465,23,307,2023-10-25T16:00:49Z,472
1D5kA_yBc-I,Biden holds a joint press conference with Australia PM Anthony Albanese,Fox News,10900000,33777,346,-1,266,2023-10-25T18:30:47Z,1970
J-5WutAylMw,"Qatar urged to expel Hamas leaders, stop playing 'two-sided' game in Israel war",Fox News,10900000,307766,3837,324,1050,2023-10-25T15:30:08Z,276
_Z3O4kbjl0U,KJP forced to walk back 'weak' statement on antisemitism,Fox News,10900000,32370,724,-1,221,2023-10-25T15:00:34Z,235
tzM35y1kry8,Biden criticized for 'doing nothing' after attacks on US troops,Fox News,10900000,168081,2649,-1,1331,2023-10-25T14:30:16Z,357
NwFbo-hSw0A,U.S. troops attacked 14 times in one week,Fox News,10900000,277126,3695,133,1172,2023-10-25T12:00:18Z,705
Y3UnDj0H2rc,'DANGEROUS RHETORIC': GOP rep calls to ban Rashida Tlaib from intel briefings,Fox News,10900000,144042,3521,142,1408,2023-10-25T13:00:34Z,274
nrjngTCtEQU,"Professor's chilling warning on Iran, Hamas: 'Head of the snake is in Tehran'",Fox News,10900000,95770,1010,-1,434,2023-10-25T14:00:36Z,260
EjvHYSwswYA,Trey Yingst: IDF halts Hamas terrorists' attempt to invade Israel by sea,Fox News,10900000,240894,2470,-1,422,2023-10-25T10:30:05Z,324
nDAIyRXvKS8,Explosions in Gaza as Israel targets Hamas,Fox News,10900000,89663,638,87,N/A,2023-10-25T18:36:49Z,32155
PA3Xs4l6rFw,Biden 'has an Iran problem': Rep. Mike Waltz,Fox News,10900000,43807,837,1,888,2023-10-24T22:15:00Z,269
eUiIj2blqbU,Netanyahu spokeswoman: 'This is insanity',Fox News,10900000,255373,5406,-1,1877,2023-10-24T20:15:00Z,502
UXySuxG4yj4,John Kirby: Hamas is to blame for this,Fox News,10900000,27880,537,55,309,2023-10-24T19:30:02Z,223
ZtyFCjrSU4k,Israel calls on United Nations chief to resign following 'shocking' speech,Fox News,10900000,763769,10779,-1,8114,2023-10-24T18:15:01Z,360
SlbcN1LD7cI,WELL PAST MIDNIGHT: Expert warns terrorists could exploit border vulnerabilities,Fox News,10900000,33770,781,1,347,2023-10-25T10:00:31Z,457
qtMI2B8LmHk,Retired general warns this could all spin out of control very easily,Fox News,10900000,230327,3784,-1,1360,2023-10-24T21:15:04Z,952
zYgtLWtJv_0,Karine Jean-Pierre torched for 'outrageous' response to antisemitism concerns,Fox News,10900000,52338,1103,24,394,2023-10-24T20:45:01Z,171
R23A7UQhbGg,Former Taliban negotiator issues warning: This is a war against terrorism,Fox News,10900000,69390,987,33,335,2023-10-24T19:45:01Z,238
3NzkVbOHiCo,Pentagon's Israel war warning: This is exactly what we're concerned about,Fox News,10900000,365209,2884,-1,1500,2023-10-24T17:45:00Z,609
df8zxLI9pKU,Top Hamas leader breaks silence on hostage release,Fox News,10900000,193848,2597,259,731,2023-10-24T15:30:10Z,177
AQWicwoB_VM,Biden EVISCERATED for making major foreign policy stance with his 'back to the press',Fox News,10900000,59705,1141,-1,423,2023-10-24T17:15:00Z,363
TlLISZWO3L8,"There's a 'real possibility' Israel, US are dragged into a regional war: Trey Yingst",Fox News,10900000,60793,824,-1,338,2023-10-24T13:15:01Z,473
talKILfbYRs,Tlaib accused of 'tripling down' on false Gaza blast claims,Fox News,10900000,189377,3661,41,1351,2023-10-24T14:30:17Z,539
vZHLYOJDIyU,New Israeli unit tasked with killing all Hamas terrorists involved in Oct. 7 attack,Fox News,10900000,459079,4678,-1,965,2023-10-24T12:15:05Z,498
ZHDSnVewvbo,Israeli official: IDF is 'fighting the worst enemy of humanity',Fox News,10900000,24965,440,163,345,2023-10-24T16:15:01Z,393
HbSShiKc3WU,"Freed captive describes being taken by Hamas, 'spiderweb' of tunnels in Gaza",Fox News,10900000,134238,2800,-1,729,2023-10-24T11:15:02Z,631
Nw8nBn7dVWs,White House rejects push to cancel visas for anti-Israel students,Fox News,10900000,45786,1934,77,1112,2023-10-24T11:45:01Z,322
qbF2byhblBw,Israel remains poised for Gaza invasion as airstrikes on Hamas continue,Fox News,10900000,230351,1806,-1,N/A,2023-10-25T02:38:05Z,42897
lMev_3Ab1vE,Anti-Zionism is anti-Semitism: Noa Tishby,Fox News,10900000,45147,1454,1082,780,2023-10-25T09:30:12Z,539
j7Y_RLioy_k,Sean Hannity: Israel must take off the head of the snake,Fox News,10900000,92655,2159,-1,653,2023-10-24T02:30:29Z,452
aTnwYjD5dBs,Israel feels safer than the US: Hamas survivor,Fox News,10900000,52592,1069,168,431,2023-10-24T06:30:01Z,259
KyZiD5fRI4w,10 unaccounted for Americans in Israel: John Kirby,Fox News,10900000,13981,308,-1,124,2023-10-24T07:30:07Z,725
9Qs-8PjnEg8,"'EVIL': Hamas uses their people to protect their military, says Netanyahu adviser",Fox News,10900000,42233,752,145,202,2023-10-24T06:00:02Z,379
xzU16KWpu1M,Video shows released two Israeli hostages,Fox News,10900000,64719,844,-1,495,2023-10-23T20:36:01Z,61
KN5OrYpBxk8,Do not praise Hamas for releasing a couple of people: Morgan Ortagus,Fox News,10900000,21635,617,-1,220,2023-10-24T04:00:09Z,158
mqqu_0jTv6Y,Why Israel is ‘afraid’ over the slow release of hostages,Fox News,10900000,74411,895,41,317,2023-10-24T04:45:01Z,291
wwBz1f5NltQ,Karine Jean-Pierre: Biden has been very clear on this,Fox News,10900000,15127,217,-1,328,2023-10-24T07:00:23Z,169
ZouF5LryOMw,Two Israeli hostages released from Gaza: source,Fox News,10900000,79739,1378,7,289,2023-10-23T19:07:57Z,332
52bzde7yJXE,Israeli firepower pushing deeper into Lebanon to hit Hezbollah targets,Fox News,10900000,106910,1445,-1,256,2023-10-23T21:45:01Z,120
ssWePnM9uZE,Kayleigh McEnany rips 'feckless' Biden: 'He doesn't know what to do',Fox News,10900000,76777,1597,50,805,2023-10-23T21:15:01Z,248
zhAz67TvoHk,NY Times under fire after issuing apology: 'They know what they're doing',Fox News,10900000,240276,5110,-1,1621,2023-10-23T18:45:02Z,296
b-TazEiDsE0,Drones attack base housing US troops in Syria,Fox News,10900000,452948,6021,1037,2125,2023-10-23T16:52:11Z,465
RvU1Z9oRQfM,NYC protesters tear down posters of hostages kidnapped by Hamas,Fox News,10900000,103419,1986,-1,965,2023-10-23T19:15:00Z,247
sVn_fQLajoA,"This is a 'defining moment' for the 21st century, former Trump official warns",Fox News,10900000,178473,2342,24,688,2023-10-23T18:00:33Z,368
gU4hVv5OdGQ,Media's misinformation can have deadly consequences: 'BEYOND insane',Fox News,10900000,40218,909,-1,554,2023-10-23T17:30:06Z,322
byW6X3Xfr9E,'EVILNESS': Hamas targets civilians with bomb in child's backpack,Fox News,10900000,252333,4655,166,1421,2023-10-23T15:23:29Z,403
SO21ghPDR5A,WATCH: Trey Yingst provides inside look at Israeli town brutalized by Hamas,Fox News,10900000,81729,1231,-1,247,2023-10-23T14:15:01Z,222
TVA3gWXH3CQ,Jewish students in fear as professors join anti-Israel rallies,Fox News,10900000,108741,2292,118,1229,2023-10-23T14:45:01Z,377
TdPc4iqLjk8,Son of Hamas leader issues chilling warning to America,Fox News,10900000,4047182,57594,-1,8420,2023-10-23T12:15:02Z,531
H25gmrI26RU,"This is the 'biggest national security failure' since 9/11, expert warns",Fox News,10900000,97140,1868,5,656,2023-10-23T13:45:02Z,241
9z4nbaHgAHc,Biden admin reportedly urged Israel to delay ground invasion: Report,Fox News,10900000,71274,1128,-1,527,2023-10-23T10:45:00Z,636
q6i_7239OnU,'DO NOT TEST US': Netanyahu's spokesperson unveils message to Iran,Fox News,10900000,280492,4966,296,1152,2023-10-23T11:15:03Z,325
4PIuX7GdXzk,"Israel, Hamas exchange fire as U.S. deploys additional missile systems to Middle East",Fox News,10900000,229192,1509,-1,N/A,2023-10-24T02:34:10Z,42900
ouWuu0TRkAQ,Israeli lawmaker urges public to recognize Hamas's misinformation tactics,Fox News,10900000,24762,963,82,407,2023-10-23T11:45:06Z,385
sA5rHhI_L_0,Mark Levin: Why is Biden lecturing Israel?,Fox News,10900000,36888,1322,-1,495,2023-10-23T10:15:04Z,256
WeEs3bfKuGc,Concerns raised over scams mimicking war relief organizations,Fox News,10900000,21259,887,15,229,2023-10-23T09:45:01Z,153
2lpWrH8DN8Q,Is the Biden admin slowing down Israel's ground invasion of Gaza?,Fox News,10900000,26592,512,-1,260,2023-10-23T13:15:00Z,433
MZ_5lLvgLNc,An Israeli soldier survived Hamas' rave massacre. Now he is ready to fight back.,Fox News,10900000,216701,4417,186,481,2023-10-23T06:00:08Z,330
GLTxLL5DEXE,"Retired Gen sends warning to Iran, proxies over US deterrence: 'We're dead serious'",Fox News,10900000,743581,8420,-1,1867,2023-10-22T23:15:00Z,306
F2MZk1A2MCk,Analysis finds Gaza hospital blast was a result of a failed Hamas rocket,Fox News,10900000,70860,1385,192,730,2023-10-23T04:00:10Z,330
krVS2W7yHtc,America has not done a 'good job' at this since the Cold war: Expert,Fox News,10900000,27747,535,-1,273,2023-10-22T21:45:00Z,283
nrRiAjGHG9w,"‘TALL ORDER’: Discovering hostages will be ‘extremely difficult,’ says Dan Hoffman",Fox News,10900000,38541,668,-1,263,2023-10-22T19:51:23Z,448
bSHP8NA4Og0,A deep-dive into the US Marines' arsenal amid war in Israel,Fox News,10900000,131598,2081,285,704,2023-10-22T18:15:02Z,380
3krZZVcKGow,This is one of the greatest national security scandals in US history: Sen Cruz,Fox News,10900000,849980,18647,-1,4083,2023-10-23T00:00:02Z,758
oQFLqCzcLms,"‘DISTURBING TREND’: Biden admin ignores intelligence, says John Ratcliffe",Fox News,10900000,180124,4274,66,1052,2023-10-23T00:45:02Z,476
gnW4F-C7h0k,This sends a ‘poor message’ to our enemies and allies: Sen. McConnell,Fox News,10900000,99917,1147,-1,1203,2023-10-22T16:45:03Z,643
h2otrfIybV0,Israeli forces claim they killed Hamas commander,Fox News,10900000,596030,8022,581,1515,2023-10-22T13:45:02Z,489
Xb-XzDTQK4k,Israeli police officer reveals terrifying frontline details on Israel's fight against Hamas,Fox News,10900000,192898,3895,-1,591,2023-10-22T14:30:18Z,304
FZ0EC9b0YVY,PRAYERS ANSWERED: US church group returns home safe from Israel,Fox News,10900000,19553,435,3,185,2023-10-22T15:15:00Z,239
LB31lqc1at0,‘FOLLOW THE MONEY’: Chaffetz urges voters to ‘wake up’ to Biden’s schemes,Fox News,10900000,67639,1532,-1,1084,2023-10-22T14:30:10Z,281
5xrMh3gGu_E,‘SILENT’: Former lawmaker demands Jeffries to address Hamas-supporting Dems,Fox News,10900000,53593,1423,105,N/A,2023-10-22T13:00:05Z,289
4nuh_QVfgPU,IDF spokesperson: Hamas will fight and try to inflect heavy casualties,Fox News,10900000,183283,4137,-1,814,2023-10-22T10:00:05Z,264
P_j9kzC2yos,Israel's top general orders his men to prepare for ground combat: Tomlinson,Fox News,10900000,480250,5789,812,1996,2023-10-22T03:30:11Z,514
Mz8q1PJ92wc,Mark Levin: Biden doesn't have Israel's back,Fox News,10900000,320349,10599,-1,3345,2023-10-22T01:45:00Z,848
aLD4S0JtuCk,This is what an Israeli ground assault on Gaza could look like,Fox News,10900000,239895,2904,-1,706,2023-10-22T02:30:02Z,396
f-83r5mDHvM,Retired US general urges Biden to send a ‘clear’ warning to Iran,Fox News,10900000,66921,1168,32,504,2023-10-21T22:15:01Z,254
AcfFsOpmrcU,"Hamas is ‘worse than ISIS,’ Israeli foreign policy expert warns",Fox News,10900000,59989,1100,-1,545,2023-10-21T20:45:00Z,445
okPuKDjp9YY,'All about domination': MOH recipient on how IDF will approach Gaza invasion,Fox News,10900000,104518,1302,148,376,2023-10-21T20:00:20Z,343
WeAFN2xNAtY,BE AWARE: US issues new warning to Americans,Fox News,10900000,1395038,17478,-1,6616,2023-10-21T19:15:01Z,276
aZf8M-pSvN8,Muslim Americans 'failed critically' in this moment: Zainab Khan,Fox News,10900000,129139,3627,272,1575,2023-10-21T18:30:01Z,269
zTv0M26-FyM,Nazi Germany survivor: This is exactly what happened in 1938,Fox News,10900000,880687,23857,-1,5050,2023-10-21T14:45:03Z,577
KLDeouP9ACs,‘DISGUSTING’: Tim Scott scorches ‘The Squad’ for pro-Palestine stance,Fox News,10900000,72151,2747,91,1025,2023-10-21T23:00:10Z,403
v-U6l7Uqg28,US must ‘destroy’ Hamas’ capability to ‘export terrorism’: Retired general,Fox News,10900000,42280,1031,-1,333,2023-10-21T17:45:00Z,223
vB8UdVkwwUY,Hamas 'signed their destiny' when they decided to go to war with Israel: IDF spox,Fox News,10900000,267823,4312,-1,937,2023-10-21T17:00:35Z,577
aCL9RTIl4Ps,"US ship shoots down 15 drones, 4 Israel-bound missiles",Fox News,10900000,668464,6932,497,1289,2023-10-21T14:00:01Z,260
AC0NfEBVKdU,Expert issues ‘harrowing’ warning on US terror threat: Be ‘incredibly vigilant’,Fox News,10900000,151466,2812,-1,N/A,2023-10-21T16:15:00Z,243
_yajf-JKjX8,This is ‘typical Washington DC:’ GOP rep,Fox News,10900000,34966,716,5,505,2023-10-21T15:30:08Z,543
oFV4UV18sK0,Vivek Ramaswamy on Biden's request for $105B in aid: 'Wrong way to go about it',Fox News,10900000,67238,1386,-1,866,2023-10-21T13:15:03Z,293
er9tQ_K9Y6E,Is the release of two American hostages after Biden's address a coincidence?,Fox News,10900000,39764,1494,241,528,2023-10-21T12:30:19Z,199
ZUgCjxhlxVQ,Father of released US hostage speaks out: 'Keep praying',Fox News,10900000,27083,523,-1,129,2023-10-21T01:19:16Z,160
mvvtABpu-yY,Judge Jeanine: 'The Squad' is complicit with Hamas,Fox News,10900000,322519,9469,-1,3665,2023-10-20T23:30:09Z,551
iHp4sOZVph8,'The Five': Hamas release American mother and daughter,Fox News,10900000,353121,5675,219,1357,2023-10-20T22:30:09Z,706
J_2G2PyKABs,Israel evacuating city near Lebanon border,Fox News,10900000,43496,569,-1,182,2023-10-20T21:30:01Z,92
cRn0Mk0XvCc,First photo released of US hostages freed by Hamas,Fox News,10900000,312022,3855,269,1411,2023-10-20T21:00:14Z,186
UelcGCitYbA,Tom Cotton to Levin: Biden has appeased a regime that 'hates America',Fox News,10900000,42379,1373,-1,522,2023-10-22T01:00:13Z,177
KrRVhlLjy24,Nikki Haley to Biden: It’s time to call out Iran,Fox News,10900000,24656,569,47,394,2023-10-21T08:00:08Z,341
SPnovdPsStI,"Israel eases gun restrictions, arms civilians after Hamas terror",Fox News,10900000,323201,8783,-1,2105,2023-10-21T09:30:07Z,337
-041XgIKU5k,Netanyahu spokesman: The terrorists' timing was no coincidence,Fox News,10900000,81593,1522,-1,305,2023-10-21T04:00:00Z,416
ciWEPXcpg-4,Mortar fire caught on camera in Israel-Hamas war,Fox News,10900000,96565,1500,42,393,2023-10-20T18:55:00Z,339
W_WyEqPTUAw,Biden's Israel address sparks HEATED debate,Fox News,10900000,152286,2320,-1,1174,2023-10-20T22:00:30Z,275
e7Tns5lULGE,State Department urges 'worldwide caution' amid heightened potential for terror attacks,Fox News,10900000,52381,978,100,457,2023-10-20T19:15:01Z,316
YyixVX5SQNM,"Hamas releases 2 US hostages in 'major development,' sources confirm",Fox News,10900000,740158,8214,-1,2537,2023-10-20T17:17:20Z,732
YbuvQxkyekc,This is an 'infection' on the left: Tammy Bruce,Fox News,10900000,49866,1169,-1,683,2023-10-20T19:30:03Z,389
9OV5fFdT3I8,'CLEAR CONSEQUENCES': Dan Crenshaw says Iran is 'testing us',Fox News,10900000,65753,1201,110,672,2023-10-20T20:30:00Z,421
0ZSotJpBxPQ,'Vigil for terrorists': College students RIPPED for anti-Israel event,Fox News,10900000,56827,1147,-1,708,2023-10-20T17:00:02Z,244
b0iIZBqFtA4,US shoots down missiles from Iranian proxies,Fox News,10900000,139490,2029,152,587,2023-10-20T16:00:24Z,260
ARkywpFp9-A,Biden gave a 'green light' to the Iranian regime: Pompeo,Fox News,10900000,88749,1639,-1,945,2023-10-20T16:30:02Z,422
xjCpA3iV5Q8,North Korea RPGs found in Hamas weapons cache,Fox News,10900000,48599,1030,29,459,2023-10-20T15:30:14Z,94
5R6An-DfRbM,US rescue group describes ‘absolute mess’ on the ground in Israel,Fox News,10900000,871211,14507,-1,2219,2023-10-20T14:15:00Z,779
cdRmNeQYBY8,Israeli ground invasion could begin 'at any moment',Fox News,10900000,264300,3283,331,1073,2023-10-20T13:30:15Z,569
WI83W-b35Go,Peter Doocy: This is a big problem,Fox News,10900000,954808,12728,-1,3092,2023-10-20T03:45:01Z,390
93ek0vQVpUU,Biden called out for 'mess' of a national address,Fox News,10900000,169802,2740,-1,1774,2023-10-20T02:15:00Z,251
VGKgVDSueCA,'BARBARIANS': Netanyahu aide says Israel will crush Hamas,Fox News,10900000,66288,1394,105,381,2023-10-22T09:00:17Z,278
60BNwuiM9M4,Israeli group shakes off political differences to help war effort,Fox News,10900000,23691,475,-1,151,2023-10-20T05:30:02Z,256
yMT-hkRwNr0,IDF worried Hamas fighters might be hiding in southern Israel,Fox News,10900000,119362,1483,55,423,2023-10-19T20:00:16Z,314
vwnYDRwOaZQ,Hezbollah claims to be 'a thousand times stronger than before',Fox News,10900000,196546,1887,-1,1199,2023-10-19T17:45:01Z,195
KnVFq7pmWYs,Pediatrician in Israel treating Hamas victims: 'Never thought I would ever see' this,Fox News,10900000,282505,4869,182,947,2023-10-22T06:00:08Z,345
aJ9ObCJUqhg,Former Israeli TV anchor's chilling warning: 'The West is next',Fox News,10900000,1286517,21736,-1,6004,2023-10-19T19:30:00Z,332
FaM_DHHHaIM,McEnany: I NEVER thought Fetterman would be the rational one,Fox News,10900000,492297,10077,437,2806,2023-10-19T18:30:11Z,794
cmzRNxDybe8,Sen. Kennedy: Biden's nominee has NO BUSINESS in this job,Fox News,10900000,156198,2658,-1,848,2023-10-19T17:15:01Z,378
QXbcjF12dE0,US armored vehicle shipment arrives in Israel,Fox News,10900000,78229,1220,-1,633,2023-10-19T19:00:11Z,80
YMGacNMVuN8,Israel should be given the time it needs without handcuffs: Amb David Friedman,Fox News,10900000,17415,242,8,168,2023-10-19T21:00:18Z,266
Bi9nvAU3eG0,Trey Yingst: This is the brutal reality of what Hamas did (GRAPHIC),Fox News,10900000,308738,8553,-1,N/A,2023-10-19T12:45:00Z,664
nMCC2ihCowg,Son of Hamas leader breaks silence: They must be stopped,Fox News,10900000,5559084,126895,7382,17878,2023-10-19T11:45:03Z,439
F2zLhxILTz0,Hero reporter saves slain journalist's children after Hamas attack,Fox News,10900000,106934,1915,-1,260,2023-10-19T13:15:01Z,311
fxIc4jED7aI,"Drone warfare will become more 'regular,' expert warns",Fox News,10900000,21996,319,2,170,2023-10-19T20:30:05Z,217
M_5J0MM_ut0,'WAKE UP': 'Squad' member torches Biden over Gaza hospital blast,Fox News,10900000,109783,1665,-1,814,2023-10-19T11:15:02Z,352
-26uMYlsQWk,Biden vows to stop Gaza aid if it's stolen by Hamas,Fox News,10900000,87244,524,-1,826,2023-10-19T10:45:00Z,220
h1_N_KaNVAY,Israel strikes Hezbollah targets along Lebanon border,Fox News,10900000,154448,1144,105,N/A,2023-10-19T17:56:29Z,29111
rkzkk31g9c4,"Mike Pompeo on Biden's $100M pledge in aid to Palestine: 'Messed up, backwards'",Fox News,10900000,126608,2338,-1,1285,2023-10-19T16:45:02Z,345
ypZ92vpeMOc,Ted Cruz: This is evil and there is no moral equivalence,Fox News,10900000,89973,2983,254,767,2023-10-19T12:15:03Z,316
sf5dcLUHx9Y,Victor Davis Hanson warns America is having 'complete meltdown',Fox News,10900000,375439,8514,-1,2010,2023-10-19T10:11:39Z,280
